Code_Cs,Nom_Cs,Code_Org,Nom_Org,IMSE,Rang_Decile_IMSE,SFR,Rang_Decile_SFR,Nbre_Eleves,Diffusion,Annee_Scol
732000,Centre de services scolaire de la Capitale (732000),732043,École Saint-Malo (732043),12.5238471947195,9,10.7897971287129,9,303,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732045,École Saint-Paul-Apôtre (732045),8.03452982014388,7,15.5952227697842,10,278,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732047,École des Jeunes-du-Monde (732047),19.3326020556745,10,22.3981369164881,10,467,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732048,École des Berges (732048),10.6337124438202,9,14.0111597191011,9,356,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732049,École internationale de Saint-Sacrement (732049),4.29233509803921,3,9.32235552287581,8,306,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732050,École Sainte-Monique (732050),4.16329629090907,3,7.03334941818183,7,275,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732051,École Sainte-Odile (732051),13.1052004946997,10,17.8143643462898,10,283,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732052,École à l'Orée-des-Bois (732052),2.72703596899227,1,2.06817833333335,3,516,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732053,École régionale des Quatre-Saisons (732053),,,,,,NON,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732054,École des Explorateurs (732054),7.42895080645163,6,0.608140161290323,1,496,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732079,École de la Myriade (732079),3.44156934272301,2,3.47254110328639,5,426,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732083,École Stadacona (732083),11.4366537459283,9,14.4836046254072,10,307,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732084,École de l'Étoile-du-Nord (732084),4.19979310344828,3,2.05540727586207,3,290,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732097,École Alexander-Wolff (732097),5.60422120209056,4,0.735110470383279,1,574,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732166,École Jacques-Cartier - Saint-Denys-Garneau (732166),5.24196554240632,4,0.449940414201185,1,507,OUI,2025-2026
732000,Centre de services scolaire de la Capitale (732000),732168,École L'Odyssée (732168),3.30530928338763,2,1.80838270358306,2,307,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733002,École des Pionniers (733002),1.90969259786477,1,2.82258254448399,4,562,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733003,École L'Étincelle - Trois-Saisons (733003),3.56540276666667,2,1.79417053333333,2,300,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733005,École des Hauts-Clochers (733005),2.16886683076923,1,3.05350259999999,4,650,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733007,École des Coeurs-Vaillants (733007),4.41294023504278,3,7.47541989316239,8,468,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733010,École Fernand-Seguin (733010),5.01319541666666,4,7.67485063725488,8,408,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733011,École d'éducation internationale Filteau (733011),5.39873120353983,4,6.97592270796464,7,565,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733012,École Le Ruisselet (733012),2.16570110447761,1,1.02999525373134,1,335,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733016,École Sainte-Geneviève (733016),6.78739824451412,6,5.83289460815049,7,319,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733019,École Saint-Louis-de-France (733019),1.11552320197044,1,3.67802667487684,5,406,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733021,École Marguerite-D'Youville (733021),1.38364943859649,1,1.83880368421052,2,285,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733022,École Les Primevères - Jouvence (733022),2.66183337786258,1,2.01874950381678,3,524,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733023,École Madeleine-Bergeron (733023),,,,,,NON,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733024,École L'Arbrisseau (733024),1.06551278645833,1,1.58381294270833,2,384,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733025,École Les Bocages (733025),1.0669680974478,1,2.40109331786542,3,431,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733027,École Les Sources (733027),1.43239863636364,1,0.677769772727273,1,396,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733028,École Saint-Michel (733028),2.21753338061467,1,3.28425747044917,5,423,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733049,École Notre-Dame-de-Foy (733049),8.23117757575758,7,11.9644172176309,9,363,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733053,École Saint-Mathieu (733053),4.94177699751864,4,8.45349225806452,8,403,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733054,École Saint-Yves (733054),1.74479176056337,1,2.2859173943662,3,284,OUI,2025-2026
733000,Centre de services scolaire des Découvreurs (733000),733060,École du Campanile (733060),2.36556082417582,1,4.98036950549452,6,364,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734001,École de la Primerose (734001),2.03306259541984,1,2.01408475826972,3,393,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734002,École Marie-Renouard et de l'Assomption (734002),7.29937062992128,6,5.95791199475065,7,381,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734004,École de l'Harmonie (734004),6.03793781292984,5,6.59740427785421,7,727,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734005,École de Saint-Michel (734005),2.86434075342465,1,1.25988837899543,2,438,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734006,École de la Pléiade (734006),12.2673272988505,9,12.9197579022988,9,348,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734007,École du Trivent (734007),3.49006789473681,2,0.699347570850205,1,494,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734008,École Freinet de Québec (734008),4.16789012953368,3,4.10278025906736,6,386,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734009,École de la Ribambelle (734009),2.46041032142857,1,3.11247703571429,4,280,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734010,École du Sous-Bois (734010),3.4098907,2,2.75805145,4,400,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734011,École des Cimes (734011),2.10057678921569,1,0.461754656862745,1,408,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734012,École de la Farandole (734012),5.832116125908,5,3.27271016949152,5,413,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734015,École des Constellations (734015),4.23117025773196,3,4.79746072164947,6,388,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734017,École du Bourg-Royal-et-du-Châtelet (734017),3.3923349270073,2,2.45441625912409,3,548,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734018,École des Deux-Moulins (734018),4.8775122753623,4,2.94556655072462,4,690,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734019,École de l'Escale et du Plateau (734019),3.12987711864407,2,4.71497491525425,6,472,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734020,École Guillaume-Mathieu (734020),5.71851742782151,5,3.63177070866142,5,381,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734021,École de la Fourmilière (734021),7.64725212598428,7,6.1078365551181,7,508,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734025,École aux Quatre-Vents (734025),5.80351667553191,5,6.03428787234042,7,376,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734026,École Beausoleil-et-du-Parc (734026),5.76344613924049,5,6.40149446202532,7,632,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734028,École de l'Île-d'Orléans (734028),4.74280295238097,3,1.38510806349207,2,315,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734030,École de Boischatel (734030),2.45798730031947,1,0.8392428115016,1,626,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734031,École du Petit-Prince (734031),2.08895128514056,1,1.53713831325302,2,249,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734032,École de la Châtelaine et de la Place-de-l'Éveil (734032),6.52710195278966,5,0.972612381974247,1,466,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734034,École des Beaux-Prés et de la Pionnière (734034),6.78752403726704,6,1.36789226708074,2,322,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734036,École Caps-des-Neiges (734036),4.98911160583943,4,2.42862463503649,3,274,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734040,École Cap-Soleil (734040),5.52695465648857,4,4.72292381679389,6,524,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734041,École Chabot et de l'Oasis (734041),5.19423698214286,4,3.35230326785715,5,560,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734042,École de l'Escalade (734042),0.974062500000002,1,2.00090802238806,3,268,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734043,École du Boisé (734043),3.00876081632653,2,2.07987759637188,3,441,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734044,École du Harfang-des-Neiges (734044),2.03118828070175,1,1.59275266666667,2,855,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734045,École de l'Arc-en-Ciel (734045),2.31717938697318,1,1.6823777394636,2,261,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734047,École de la Passerelle (734047),5.09552543902438,4,2.91733831707316,4,410,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734048,École Montagnac (734048),1.90383665579119,1,0.604975383360523,1,613,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734049,École de l'Ancrage (734049),2.2266968566494,1,2.77042671848014,4,579,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734054,École des Grands-Bâtisseurs (734054),3.71822983002833,2,5.03447070821532,7,353,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734056,École de l'Envol (734056),4.88286972972973,4,4.46704418918919,6,74,OUI,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734058,École Joseph-Paquin (734058),,,,,,NON,2025-2026
734000,Centre de services scolaire des Premières-Seigneuries (734000),734112,École du Grand-Duc (734112),3.53022708737862,2,0.736053462783169,1,309,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735014,École secondaire de Saint-Marc (735014),,,,,,NON,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735101,École des Bourdons-et-Courval (735101),3.80708510067113,2,0.568394798657719,1,298,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735102,École de la Saumonière (735102),1.39496082862523,1,0.897599755178911,1,531,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735103,École des Trois-Sources (735103),6.40086012269939,5,1.37856263803681,2,163,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735104,École du Bon-Pasteur (735104),4.05001752650176,3,0.489628869257953,1,283,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735108,École des Sentiers-et-de-la-Riveraine (735108),2.97225075144508,2,0.0183084971098266,1,173,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735201,École du Phare-et-Saint-Charles-de-Grondines (735201),8.27095291338582,7,0.629014015748031,1,127,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735202,École du Bateau-Blanc (735202),7.24784988764045,6,0.734795617977529,1,89,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735205,École de la Morelle (735205),2.38095,1,1.07143,1,71,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735206,École Sainte-Marie-et-du-Goéland (735206),3.61695836177476,2,1.99692228668942,3,293,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735212,École primaire de la Grande-Vallée (735212),4.65313256570712,3,0.829305581977468,1,799,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735213,École du Perce-Neige (735213),4.91459422222216,4,0.556598900584797,1,855,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735214,École Marie-du-Saint-Sacrement (735214),4.59248524390244,3,0.635387926829269,1,82,OUI,2025-2026
735000,Centre de services scolaire de Portneuf (735000),735215,École Saint-Coeur-de-Marie (735215),,,,,,NON,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741002,École du Versant-de-la-Batiscan (741002),10.0006105825243,8,0,1,103,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741004,École de la Solidarité (741004),7.20642666666668,6,3.71701837606838,5,117,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741008,École primaire d'éducation internationale (741008),6.77252569160998,6,5.5577596371882,7,441,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741009,École Marguerite-Bourgeois (741009),7.29385175097276,6,4.41556696498054,6,257,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741011,École Madeleine-De Verchères (741011),10.0305049514563,8,0.0165650485436893,1,103,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741016,École de la Source (741016),2.51508909677421,1,1.45757222580644,2,310,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741019,École des Bâtisseurs (741019),6.08172128859061,5,5.41348999999999,7,745,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741022,École primaire de l'Académie-Sportive (741022),8.1838856858407,7,6.61623831858405,7,452,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741024,École de musique Jacques-Hétu (741024),7.20089354609929,6,5.52340907801418,7,282,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741027,École aux Deux-Étangs (741027),10.5003543019943,9,7.80978945868945,8,351,OUI,2025-2026
741000,Centre de services scolaire du Chemin-du-Roy (741000),741030,École Dollard (741030),10.5727203664921,9,12.7448493193717,9,191,OUI,2025-2026
